,Date,Vegetable,Wholesale Price,Retail Price,Shopping Mall Price,Units
3917,2023-01-18,Drumsticks,100,121,142,1kg
3918,2023-01-18,Brinjal,27,32,38,1kg
3919,2023-01-18,Brinjal (Big),23,27,33,1kg
3920,2023-01-18,Elephant Yam,28,34,40,1kg
3921,2023-01-18,Fenugreek Leaves,12,14,17,1kg
3922,2023-01-18,French Beans,30,36,43,1kg
3923,2023-01-18,Garlic,41,49,58,1kg
3924,2023-01-18,Ginger,45,54,64,1kg
3925,2023-01-18,Onion Green,42,50,59,1kg
3926,2023-01-18,Green Peas,84,102,120,1kg
3927,2023-01-18,Ivy Gourd,27,32,38,1kg
3928,2023-01-18,Lemon (Lime),53,64,75,1kg
3929,2023-01-18,Mango Raw,87,105,124,1kg
3930,2023-01-18,Mint Leaves,6,7,8,1kg
3931,2023-01-18,Mushroom,85,103,121,1kg
3932,2023-01-18,Mustard Leaves,13,16,18,1kg
3933,2023-01-18,Ladies Finger,30,36,43,1kg
3934,2023-01-18,Pumpkin,29,35,41,1kg
3935,2023-01-18,Radish,22,26,31,1kg
3936,2023-01-18,Ridge Gourd,26,31,37,1kg
3937,2023-01-18,Shallot (Pearl Onion),30,36,43,1kg
3938,2023-01-18,Snake Gourd,31,37,44,1kg
3939,2023-01-18,Sorrel Leaves,10,12,14,1kg
3940,2023-01-18,Spinach,13,16,18,1kg
3941,2023-01-18,Sweet Potato,38,46,54,1kg
3942,2023-01-17,Onion Big,26,31,37,1kg
3943,2023-01-17,Onion Small,36,43,51,1kg
3944,2023-01-17,Tomato,18,22,26,1kg
3945,2023-01-17,Green Chilli,38,46,54,1kg
3946,2023-01-17,Beetroot,31,37,44,1kg
3947,2023-01-17,Potato,27,32,38,1kg
3948,2023-01-17,Raw Banana (Plantain),7,8,10,1kg
3949,2023-01-17,Amaranth Leaves,10,12,14,1kg
3950,2023-01-17,Amla,60,72,85,1kg
3951,2023-01-17,Ash gourd,26,31,37,1kg
3952,2023-01-17,Baby Corn,63,76,90,1kg
3953,2023-01-17,Banana Flower,12,14,17,1kg
3954,2023-01-17,Capsicum,43,52,61,1kg
3955,2023-01-17,Bitter Gourd,31,37,44,1kg
3956,2023-01-17,Bottle Gourd,24,29,34,1kg
3957,2023-01-17,Butter Beans,73,88,104,1kg
3958,2023-01-17,Broad Beans,34,41,48,1kg
3959,2023-01-17,Cabbage,24,29,34,1kg
3960,2023-01-17,Carrot,30,36,43,1kg
3961,2023-01-17,Cauliflower,28,34,40,1kg
3962,2023-01-17,Cluster beans,40,48,57,1kg
3963,2023-01-17,Coconut,29,35,41,1kg
3964,2023-01-17,Colocasia Leaves,15,18,21,1kg
3965,2023-01-17,Colocasia,23,27,33,1kg
3966,2023-01-17,Coriander Leaves,6,7,8,1kg
3967,2023-01-17,Corn,30,36,43,1kg
3968,2023-01-17,Cucumber,23,27,33,1kg
3969,2023-01-17,Curry Leaves,30,36,43,1kg
3970,2023-01-17,Dill Leaves,14,17,20,1kg
3971,2023-01-17,Drumsticks,120,145,171,1kg
3972,2023-01-17,Brinjal,26,31,37,1kg
3973,2023-01-17,Brinjal (Big),23,27,33,1kg
3974,2023-01-17,Elephant Yam,24,29,34,1kg
3975,2023-01-17,Fenugreek Leaves,12,14,17,1kg
3976,2023-01-17,French Beans,33,40,47,1kg
3977,2023-01-17,Garlic,31,37,44,1kg
3978,2023-01-17,Ginger,35,42,50,1kg
3979,2023-01-17,Onion Green,45,54,64,1kg
3980,2023-01-17,Green Peas,79,95,112,1kg
3981,2023-01-17,Ivy Gourd,23,27,33,1kg
3982,2023-01-17,Lemon (Lime),48,58,68,1kg
3983,2023-01-17,Mango Raw,89,107,127,1kg
3984,2023-01-17,Mint Leaves,6,7,8,1kg
3985,2023-01-17,Mushroom,77,93,109,1kg
3986,2023-01-17,Mustard Leaves,15,18,21,1kg
3987,2023-01-17,Ladies Finger,31,37,44,1kg
3988,2023-01-17,Pumpkin,26,31,37,1kg
3989,2023-01-17,Radish,24,29,34,1kg
3990,2023-01-17,Ridge Gourd,28,34,40,1kg
3991,2023-01-17,Shallot (Pearl Onion),31,37,44,1kg
3992,2023-01-17,Snake Gourd,27,32,38,1kg
3993,2023-01-17,Sorrel Leaves,13,16,18,1kg
3994,2023-01-17,Spinach,13,16,18,1kg
3995,2023-01-17,Sweet Potato,36,43,51,1kg
3996,2023-01-16,Onion Big,26,31,37,1kg
3997,2023-01-16,Onion Small,36,43,51,1kg
3998,2023-01-16,Tomato,18,22,26,1kg
3999,2023-01-16,Green Chilli,38,46,54,1kg
4000,2023-01-16,Beetroot,31,37,44,1kg
4001,2023-01-16,Potato,27,32,38,1kg
4002,2023-01-16,Raw Banana (Plantain),7,8,10,1kg
4003,2023-01-16,Amaranth Leaves,10,12,14,1kg
4004,2023-01-16,Amla,60,72,85,1kg
4005,2023-01-16,Ash gourd,26,31,37,1kg
4006,2023-01-16,Baby Corn,63,76,90,1kg
4007,2023-01-16,Banana Flower,12,14,17,1kg
4008,2023-01-16,Capsicum,43,52,61,1kg
4009,2023-01-16,Bitter Gourd,31,37,44,1kg
4010,2023-01-16,Bottle Gourd,24,29,34,1kg
4011,2023-01-16,Butter Beans,73,88,104,1kg
4012,2023-01-16,Broad Beans,34,41,48,1kg
4013,2023-01-16,Cabbage,24,29,34,1kg
4014,2023-01-16,Carrot,30,36,43,1kg
4015,2023-01-16,Cauliflower,28,34,40,1kg
4016,2023-01-16,Cluster beans,40,48,57,1kg
4017,2023-01-16,Coconut,29,35,41,1kg
4018,2023-01-16,Colocasia Leaves,15,18,21,1kg
4019,2023-01-16,Colocasia,23,27,33,1kg
4020,2023-01-16,Coriander Leaves,6,7,8,1kg
4021,2023-01-16,Corn,30,36,43,1kg
4022,2023-01-16,Cucumber,23,27,33,1kg
4023,2023-01-16,Curry Leaves,30,36,43,1kg
4024,2023-01-16,Dill Leaves,14,17,20,1kg
4025,2023-01-16,Drumsticks,120,145,171,1kg
4026,2023-01-16,Brinjal,26,31,37,1kg
4027,2023-01-16,Brinjal (Big),23,27,33,1kg
4028,2023-01-16,Elephant Yam,24,29,34,1kg
4029,2023-01-16,Fenugreek Leaves,12,14,17,1kg
4030,2023-01-16,French Beans,33,40,47,1kg
4031,2023-01-16,Garlic,31,37,44,1kg
4032,2023-01-16,Ginger,35,42,50,1kg
4033,2023-01-16,Onion Green,45,54,64,1kg
4034,2023-01-16,Green Peas,79,95,112,1kg
4035,2023-01-16,Ivy Gourd,23,27,33,1kg
4036,2023-01-16,Lemon (Lime),48,58,68,1kg
4037,2023-01-16,Mango Raw,89,107,127,1kg
4038,2023-01-16,Mint Leaves,6,7,8,1kg
4039,2023-01-16,Mushroom,77,93,109,1kg
4040,2023-01-16,Mustard Leaves,15,18,21,1kg
4041,2023-01-16,Ladies Finger,31,37,44,1kg
4042,2023-01-16,Pumpkin,26,31,37,1kg
4043,2023-01-16,Radish,24,29,34,1kg
4044,2023-01-16,Ridge Gourd,28,34,40,1kg
4045,2023-01-16,Shallot (Pearl Onion),31,37,44,1kg
4046,2023-01-16,Snake Gourd,27,32,38,1kg
4047,2023-01-16,Sorrel Leaves,13,16,18,1kg
4048,2023-01-16,Spinach,13,16,18,1kg
4049,2023-01-16,Sweet Potato,36,43,51,1kg
4050,2023-01-15,Onion Big,26,31,37,1kg
4051,2023-01-15,Onion Small,36,43,51,1kg
4052,2023-01-15,Tomato,18,22,26,1kg
4053,2023-01-15,Green Chilli,38,46,54,1kg
4054,2023-01-15,Beetroot,31,37,44,1kg
4055,2023-01-15,Potato,27,32,38,1kg
4056,2023-01-15,Raw Banana (Plantain),7,8,10,1kg
4057,2023-01-15,Amaranth Leaves,10,12,14,1kg
4058,2023-01-15,Amla,60,72,85,1kg
4059,2023-01-15,Ash gourd,26,31,37,1kg
4060,2023-01-15,Baby Corn,63,76,90,1kg
4061,2023-01-15,Banana Flower,12,14,17,1kg
4062,2023-01-15,Capsicum,43,52,61,1kg
4063,2023-01-15,Bitter Gourd,31,37,44,1kg
4064,2023-01-15,Bottle Gourd,24,29,34,1kg
4065,2023-01-15,Butter Beans,73,88,104,1kg
4066,2023-01-15,Broad Beans,34,41,48,1kg
4067,2023-01-15,Cabbage,24,29,34,1kg
4068,2023-01-15,Carrot,30,36,43,1kg
4069,2023-01-15,Cauliflower,28,34,40,1kg
4070,2023-01-15,Cluster beans,40,48,57,1kg
4071,2023-01-15,Coconut,29,35,41,1kg
4072,2023-01-15,Colocasia Leaves,15,18,21,1kg
4073,2023-01-15,Colocasia,23,27,33,1kg
4074,2023-01-15,Coriander Leaves,6,7,8,1kg
4075,2023-01-15,Corn,30,36,43,1kg
4076,2023-01-15,Cucumber,23,27,33,1kg
4077,2023-01-15,Curry Leaves,30,36,43,1kg
4078,2023-01-15,Dill Leaves,14,17,20,1kg
4079,2023-01-15,Drumsticks,120,145,171,1kg
4080,2023-01-15,Brinjal,26,31,37,1kg
4081,2023-01-15,Brinjal (Big),23,27,33,1kg
4082,2023-01-15,Elephant Yam,24,29,34,1kg
4083,2023-01-15,Fenugreek Leaves,12,14,17,1kg
4084,2023-01-15,French Beans,33,40,47,1kg
4085,2023-01-15,Garlic,31,37,44,1kg
4086,2023-01-15,Ginger,35,42,50,1kg
4087,2023-01-15,Onion Green,45,54,64,1kg
4088,2023-01-15,Green Peas,79,95,112,1kg
4089,2023-01-15,Ivy Gourd,23,27,33,1kg
4090,2023-01-15,Lemon (Lime),48,58,68,1kg
4091,2023-01-15,Mango Raw,89,107,127,1kg
4092,2023-01-15,Mint Leaves,6,7,8,1kg
4093,2023-01-15,Mushroom,77,93,109,1kg
4094,2023-01-15,Mustard Leaves,15,18,21,1kg
4095,2023-01-15,Ladies Finger,31,37,44,1kg
4096,2023-01-15,Pumpkin,26,31,37,1kg
4097,2023-01-15,Radish,24,29,34,1kg
4098,2023-01-15,Ridge Gourd,28,34,40,1kg
4099,2023-01-15,Shallot (Pearl Onion),31,37,44,1kg
4100,2023-01-15,Snake Gourd,27,32,38,1kg
4101,2023-01-15,Sorrel Leaves,13,16,18,1kg
4102,2023-01-15,Spinach,13,16,18,1kg
4103,2023-01-15,Sweet Potato,36,43,51,1kg
4104,2023-01-14,Onion Big,25,30,35,1kg
4105,2023-01-14,Onion Small,39,47,55,1kg
4106,2023-01-14,Tomato,20,24,28,1kg
4107,2023-01-14,Green Chilli,37,45,52,1kg
4108,2023-01-14,Beetroot,34,41,48,1kg
4109,2023-01-14,Potato,27,32,38,1kg
4110,2023-01-14,Raw Banana (Plantain),7,8,10,1kg
4111,2023-01-14,Amaranth Leaves,11,13,15,1kg
4112,2023-01-14,Amla,70,85,100,1kg
4113,2023-01-14,Ash gourd,23,27,33,1kg
4114,2023-01-14,Baby Corn,63,76,90,1kg
4115,2023-01-14,Banana Flower,20,24,28,1kg
4116,2023-01-14,Capsicum,42,50,59,1kg
4117,2023-01-14,Bitter Gourd,27,32,38,1kg
4118,2023-01-14,Bottle Gourd,30,36,43,1kg
4119,2023-01-14,Butter Beans,65,79,92,1kg
4120,2023-01-14,Broad Beans,37,45,52,1kg
4121,2023-01-14,Cabbage,29,35,41,1kg
4122,2023-01-14,Carrot,30,36,43,1kg
4123,2023-01-14,Cauliflower,27,32,38,1kg
4124,2023-01-14,Cluster beans,45,54,64,1kg
4125,2023-01-14,Coconut,30,36,43,1kg
4126,2023-01-14,Colocasia Leaves,16,19,22,1kg
4127,2023-01-14,Colocasia,27,32,38,1kg
4128,2023-01-14,Coriander Leaves,6,7,8,1kg
4129,2023-01-14,Corn,30,36,43,1kg
4130,2023-01-14,Cucumber,27,32,38,1kg
4131,2023-01-14,Curry Leaves,25,30,35,1kg
4132,2023-01-14,Dill Leaves,11,13,15,1kg
4133,2023-01-14,Drumsticks,120,145,171,1kg
4134,2023-01-14,Brinjal,23,27,33,1kg
4135,2023-01-14,Brinjal (Big),28,34,40,1kg
4136,2023-01-14,Elephant Yam,29,35,41,1kg
4137,2023-01-14,Fenugreek Leaves,9,10,13,1kg
4138,2023-01-14,French Beans,36,43,51,1kg
4139,2023-01-14,Garlic,42,50,59,1kg
4140,2023-01-14,Ginger,36,43,51,1kg
4141,2023-01-14,Onion Green,37,45,52,1kg
4142,2023-01-14,Green Peas,82,99,116,1kg
4143,2023-01-14,Ivy Gourd,28,34,40,1kg
4144,2023-01-14,Lemon (Lime),60,72,85,1kg
4145,2023-01-14,Mango Raw,94,113,134,1kg
4146,2023-01-14,Mint Leaves,4,5,6,1kg
4147,2023-01-14,Mushroom,80,97,114,1kg
4148,2023-01-14,Mustard Leaves,16,19,22,1kg
4149,2023-01-14,Ladies Finger,30,36,43,1kg
4150,2023-01-14,Pumpkin,26,31,37,1kg
4151,2023-01-14,Radish,25,30,35,1kg
4152,2023-01-14,Ridge Gourd,29,35,41,1kg
4153,2023-01-14,Shallot (Pearl Onion),36,43,51,1kg
4154,2023-01-14,Snake Gourd,27,32,38,1kg
4155,2023-01-14,Sorrel Leaves,12,14,17,1kg
4156,2023-01-14,Spinach,13,16,18,1kg
4157,2023-01-14,Sweet Potato,40,48,57,1kg
4158,2023-01-13,Onion Big,25,30,35,1kg
4159,2023-01-13,Onion Small,39,47,55,1kg
4160,2023-01-13,Tomato,20,24,28,1kg
4161,2023-01-13,Green Chilli,37,45,52,1kg
4162,2023-01-13,Beetroot,34,41,48,1kg
4163,2023-01-13,Potato,27,32,38,1kg
4164,2023-01-13,Raw Banana (Plantain),7,8,10,1kg
4165,2023-01-13,Amaranth Leaves,11,13,15,1kg
4166,2023-01-13,Amla,70,85,100,1kg
4167,2023-01-13,Ash gourd,23,27,33,1kg
4168,2023-01-13,Baby Corn,63,76,90,1kg
4169,2023-01-13,Banana Flower,20,24,28,1kg
4170,2023-01-13,Capsicum,42,50,59,1kg
4171,2023-01-13,Bitter Gourd,27,32,38,1kg
4172,2023-01-13,Bottle Gourd,30,36,43,1kg
4173,2023-01-13,Butter Beans,65,79,92,1kg
4174,2023-01-13,Broad Beans,37,45,52,1kg
4175,2023-01-13,Cabbage,29,35,41,1kg
4176,2023-01-13,Carrot,30,36,43,1kg
4177,2023-01-13,Cauliflower,27,32,38,1kg
4178,2023-01-13,Cluster beans,45,54,64,1kg
4179,2023-01-13,Coconut,30,36,43,1kg
4180,2023-01-13,Colocasia Leaves,16,19,22,1kg
4181,2023-01-13,Colocasia,27,32,38,1kg
4182,2023-01-13,Coriander Leaves,6,7,8,1kg
4183,2023-01-13,Corn,30,36,43,1kg
4184,2023-01-13,Cucumber,27,32,38,1kg
4185,2023-01-13,Curry Leaves,25,30,35,1kg
4186,2023-01-13,Dill Leaves,11,13,15,1kg
4187,2023-01-13,Drumsticks,120,145,171,1kg
4188,2023-01-13,Brinjal,23,27,33,1kg
4189,2023-01-13,Brinjal (Big),28,34,40,1kg
4190,2023-01-13,Elephant Yam,29,35,41,1kg
4191,2023-01-13,Fenugreek Leaves,9,10,13,1kg
4192,2023-01-13,French Beans,36,43,51,1kg
4193,2023-01-13,Garlic,42,50,59,1kg
4194,2023-01-13,Ginger,36,43,51,1kg
4195,2023-01-13,Onion Green,37,45,52,1kg
4196,2023-01-13,Green Peas,82,99,116,1kg
4197,2023-01-13,Ivy Gourd,28,34,40,1kg
4198,2023-01-13,Lemon (Lime),60,72,85,1kg
4199,2023-01-13,Mango Raw,94,113,134,1kg
4200,2023-01-13,Mint Leaves,4,5,6,1kg
4201,2023-01-13,Mushroom,80,97,114,1kg
4202,2023-01-13,Mustard Leaves,16,19,22,1kg
4203,2023-01-13,Ladies Finger,30,36,43,1kg
4204,2023-01-13,Pumpkin,26,31,37,1kg
4205,2023-01-13,Radish,25,30,35,1kg
4206,2023-01-13,Ridge Gourd,29,35,41,1kg
4207,2023-01-13,Shallot (Pearl Onion),36,43,51,1kg
4208,2023-01-13,Snake Gourd,27,32,38,1kg
4209,2023-01-13,Sorrel Leaves,12,14,17,1kg
4210,2023-01-13,Spinach,13,16,18,1kg
4211,2023-01-13,Sweet Potato,40,48,57,1kg
4212,2023-01-12,Onion Big,25,30,35,1kg
4213,2023-01-12,Onion Small,39,47,55,1kg
4214,2023-01-12,Tomato,20,24,28,1kg
4215,2023-01-12,Green Chilli,37,45,52,1kg
4216,2023-01-12,Beetroot,34,41,48,1kg
4217,2023-01-12,Potato,27,32,38,1kg
4218,2023-01-12,Raw Banana (Plantain),7,8,10,1kg
4219,2023-01-12,Amaranth Leaves,11,13,15,1kg
4220,2023-01-12,Amla,70,85,100,1kg
4221,2023-01-12,Ash gourd,23,27,33,1kg
4222,2023-01-12,Baby Corn,63,76,90,1kg
4223,2023-01-12,Banana Flower,20,24,28,1kg
4224,2023-01-12,Capsicum,42,50,59,1kg
4225,2023-01-12,Bitter Gourd,27,32,38,1kg
4226,2023-01-12,Bottle Gourd,30,36,43,1kg
4227,2023-01-12,Butter Beans,65,79,92,1kg
4228,2023-01-12,Broad Beans,37,45,52,1kg
4229,2023-01-12,Cabbage,29,35,41,1kg
4230,2023-01-12,Carrot,30,36,43,1kg
4231,2023-01-12,Cauliflower,27,32,38,1kg
4232,2023-01-12,Cluster beans,45,54,64,1kg
4233,2023-01-12,Coconut,30,36,43,1kg
4234,2023-01-12,Colocasia Leaves,16,19,22,1kg
4235,2023-01-12,Colocasia,27,32,38,1kg
4236,2023-01-12,Coriander Leaves,6,7,8,1kg
4237,2023-01-12,Corn,30,36,43,1kg
4238,2023-01-12,Cucumber,27,32,38,1kg
4239,2023-01-12,Curry Leaves,25,30,35,1kg
4240,2023-01-12,Dill Leaves,11,13,15,1kg
4241,2023-01-12,Drumsticks,120,145,171,1kg
4242,2023-01-12,Brinjal,23,27,33,1kg
4243,2023-01-12,Brinjal (Big),28,34,40,1kg
4244,2023-01-12,Elephant Yam,29,35,41,1kg
4245,2023-01-12,Fenugreek Leaves,9,10,13,1kg
4246,2023-01-12,French Beans,36,43,51,1kg
4247,2023-01-12,Garlic,42,50,59,1kg
4248,2023-01-12,Ginger,36,43,51,1kg
4249,2023-01-12,Onion Green,37,45,52,1kg
4250,2023-01-12,Green Peas,82,99,116,1kg
4251,2023-01-12,Ivy Gourd,28,34,40,1kg
4252,2023-01-12,Lemon (Lime),60,72,85,1kg
4253,2023-01-12,Mango Raw,94,113,134,1kg
4254,2023-01-12,Mint Leaves,4,5,6,1kg
4255,2023-01-12,Mushroom,80,97,114,1kg
4256,2023-01-12,Mustard Leaves,16,19,22,1kg
4257,2023-01-12,Ladies Finger,30,36,43,1kg
4258,2023-01-12,Pumpkin,26,31,37,1kg
4259,2023-01-12,Radish,25,30,35,1kg
4260,2023-01-12,Ridge Gourd,29,35,41,1kg
4261,2023-01-12,Shallot (Pearl Onion),36,43,51,1kg
4262,2023-01-12,Snake Gourd,27,32,38,1kg
4263,2023-01-12,Sorrel Leaves,12,14,17,1kg
4264,2023-01-12,Spinach,13,16,18,1kg
4265,2023-01-12,Sweet Potato,40,48,57,1kg
4266,2023-01-11,Onion Big,25,30,35,1kg
4267,2023-01-11,Onion Small,39,47,55,1kg
4268,2023-01-11,Tomato,20,24,28,1kg
4269,2023-01-11,Green Chilli,37,45,52,1kg
4270,2023-01-11,Beetroot,34,41,48,1kg
4271,2023-01-11,Potato,27,32,38,1kg
4272,2023-01-11,Raw Banana (Plantain),7,8,10,1kg
4273,2023-01-11,Amaranth Leaves,11,13,15,1kg
4274,2023-01-11,Amla,70,85,100,1kg
4275,2023-01-11,Ash gourd,23,27,33,1kg
4276,2023-01-11,Baby Corn,63,76,90,1kg
4277,2023-01-11,Banana Flower,20,24,28,1kg
4278,2023-01-11,Capsicum,42,50,59,1kg
4279,2023-01-11,Bitter Gourd,27,32,38,1kg
4280,2023-01-11,Bottle Gourd,30,36,43,1kg
4281,2023-01-11,Butter Beans,65,79,92,1kg
4282,2023-01-11,Broad Beans,37,45,52,1kg
4283,2023-01-11,Cabbage,29,35,41,1kg
4284,2023-01-11,Carrot,30,36,43,1kg
4285,2023-01-11,Cauliflower,27,32,38,1kg
4286,2023-01-11,Cluster beans,45,54,64,1kg
4287,2023-01-11,Coconut,30,36,43,1kg
4288,2023-01-11,Colocasia Leaves,16,19,22,1kg
4289,2023-01-11,Colocasia,27,32,38,1kg
4290,2023-01-11,Coriander Leaves,6,7,8,1kg
4291,2023-01-11,Corn,30,36,43,1kg
4292,2023-01-11,Cucumber,27,32,38,1kg
4293,2023-01-11,Curry Leaves,25,30,35,1kg
4294,2023-01-11,Dill Leaves,11,13,15,1kg
4295,2023-01-11,Drumsticks,120,145,171,1kg
4296,2023-01-11,Brinjal,23,27,33,1kg
4297,2023-01-11,Brinjal (Big),28,34,40,1kg
4298,2023-01-11,Elephant Yam,29,35,41,1kg
4299,2023-01-11,Fenugreek Leaves,9,10,13,1kg
4300,2023-01-11,French Beans,36,43,51,1kg
4301,2023-01-11,Garlic,42,50,59,1kg
4302,2023-01-11,Ginger,36,43,51,1kg
4303,2023-01-11,Onion Green,37,45,52,1kg
4304,2023-01-11,Green Peas,82,99,116,1kg
4305,2023-01-11,Ivy Gourd,28,34,40,1kg
4306,2023-01-11,Lemon (Lime),60,72,85,1kg
4307,2023-01-11,Mango Raw,94,113,134,1kg
4308,2023-01-11,Mint Leaves,4,5,6,1kg
4309,2023-01-11,Mushroom,80,97,114,1kg
4310,2023-01-11,Mustard Leaves,16,19,22,1kg
4311,2023-01-11,Ladies Finger,30,36,43,1kg
4312,2023-01-11,Pumpkin,26,31,37,1kg
4313,2023-01-11,Radish,25,30,35,1kg
4314,2023-01-11,Ridge Gourd,29,35,41,1kg
4315,2023-01-11,Shallot (Pearl Onion),36,43,51,1kg
4316,2023-01-11,Snake Gourd,27,32,38,1kg
4317,2023-01-11,Sorrel Leaves,12,14,17,1kg
4318,2023-01-11,Spinach,13,16,18,1kg
4319,2023-01-11,Sweet Potato,40,48,57,1kg
4320,2023-01-10,Onion Big,27,32,38,1kg
4321,2023-01-10,Onion Small,38,46,54,1kg
4322,2023-01-10,Tomato,18,22,26,1kg
4323,2023-01-10,Green Chilli,34,41,48,1kg
4324,2023-01-10,Beetroot,36,43,51,1kg
4325,2023-01-10,Potato,25,30,35,1kg
4326,2023-01-10,Raw Banana (Plantain),7,8,10,1kg
4327,2023-01-10,Amaranth Leaves,10,12,14,1kg
4328,2023-01-10,Amla,60,72,85,1kg
4329,2023-01-10,Ash gourd,23,27,33,1kg
4330,2023-01-10,Baby Corn,66,80,94,1kg
4331,2023-01-10,Banana Flower,16,19,22,1kg
4332,2023-01-10,Capsicum,42,50,59,1kg
4333,2023-01-10,Bitter Gourd,32,39,45,1kg
4334,2023-01-10,Bottle Gourd,30,36,43,1kg
4335,2023-01-10,Butter Beans,64,77,91,1kg
4336,2023-01-10,Broad Beans,32,39,45,1kg
4337,2023-01-10,Cabbage,25,30,35,1kg
4338,2023-01-10,Carrot,30,36,43,1kg
4339,2023-01-10,Cauliflower,26,31,37,1kg
4340,2023-01-10,Cluster beans,42,50,59,1kg
4341,2023-01-10,Coconut,29,35,41,1kg
4342,2023-01-10,Colocasia Leaves,13,16,18,1kg
4343,2023-01-10,Colocasia,24,29,34,1kg
4344,2023-01-10,Coriander Leaves,7,8,10,1kg
4345,2023-01-10,Corn,27,32,38,1kg
4346,2023-01-10,Cucumber,21,25,30,1kg
4347,2023-01-10,Curry Leaves,30,36,43,1kg
4348,2023-01-10,Dill Leaves,11,13,15,1kg
4349,2023-01-10,Drumsticks,60,72,85,1kg
4350,2023-01-10,Brinjal,25,30,35,1kg
4351,2023-01-10,Brinjal (Big),23,27,33,1kg
4352,2023-01-10,Elephant Yam,24,29,34,1kg
4353,2023-01-10,Fenugreek Leaves,9,10,13,1kg
4354,2023-01-10,French Beans,26,31,37,1kg
4355,2023-01-10,Garlic,35,42,50,1kg
4356,2023-01-10,Ginger,35,42,50,1kg
4357,2023-01-10,Onion Green,45,54,64,1kg
4358,2023-01-10,Green Peas,83,100,118,1kg
4359,2023-01-10,Ivy Gourd,23,27,33,1kg
4360,2023-01-10,Lemon (Lime),45,54,64,1kg
4361,2023-01-10,Mango Raw,85,103,121,1kg
4362,2023-01-10,Mint Leaves,5,6,7,1kg
4363,2023-01-10,Mushroom,87,105,124,1kg
4364,2023-01-10,Mustard Leaves,15,18,21,1kg
4365,2023-01-10,Ladies Finger,31,37,44,1kg
4366,2023-01-10,Pumpkin,28,34,40,1kg
4367,2023-01-10,Radish,26,31,37,1kg
4368,2023-01-10,Ridge Gourd,28,34,40,1kg
4369,2023-01-10,Shallot (Pearl Onion),29,35,41,1kg
4370,2023-01-10,Snake Gourd,31,37,44,1kg
4371,2023-01-10,Sorrel Leaves,15,18,21,1kg
4372,2023-01-10,Spinach,10,12,14,1kg
4373,2023-01-10,Sweet Potato,37,45,52,1kg
4374,2023-01-09,Onion Big,27,32,38,1kg
4375,2023-01-09,Onion Small,38,46,54,1kg
4376,2023-01-09,Tomato,18,22,26,1kg
4377,2023-01-09,Green Chilli,34,41,48,1kg
4378,2023-01-09,Beetroot,36,43,51,1kg
4379,2023-01-09,Potato,25,30,35,1kg
4380,2023-01-09,Raw Banana (Plantain),7,8,10,1kg
4381,2023-01-09,Amaranth Leaves,10,12,14,1kg
4382,2023-01-09,Amla,60,72,85,1kg
4383,2023-01-09,Ash gourd,23,27,33,1kg
4384,2023-01-09,Baby Corn,66,80,94,1kg
4385,2023-01-09,Banana Flower,16,19,22,1kg
4386,2023-01-09,Capsicum,42,50,59,1kg
4387,2023-01-09,Bitter Gourd,32,39,45,1kg
4388,2023-01-09,Bottle Gourd,30,36,43,1kg
4389,2023-01-09,Butter Beans,64,77,91,1kg
4390,2023-01-09,Broad Beans,32,39,45,1kg
4391,2023-01-09,Cabbage,25,30,35,1kg
4392,2023-01-09,Carrot,30,36,43,1kg
4393,2023-01-09,Cauliflower,26,31,37,1kg
4394,2023-01-09,Cluster beans,42,50,59,1kg
4395,2023-01-09,Coconut,29,35,41,1kg
4396,2023-01-09,Colocasia Leaves,13,16,18,1kg
4397,2023-01-09,Colocasia,24,29,34,1kg
4398,2023-01-09,Coriander Leaves,7,8,10,1kg
4399,2023-01-09,Corn,27,32,38,1kg
4400,2023-01-09,Cucumber,21,25,30,1kg
4401,2023-01-09,Curry Leaves,30,36,43,1kg
4402,2023-01-09,Dill Leaves,11,13,15,1kg
4403,2023-01-09,Drumsticks,60,72,85,1kg
4404,2023-01-09,Brinjal,25,30,35,1kg
4405,2023-01-09,Brinjal (Big),23,27,33,1kg
4406,2023-01-09,Elephant Yam,24,29,34,1kg
4407,2023-01-09,Fenugreek Leaves,9,10,13,1kg
4408,2023-01-09,French Beans,26,31,37,1kg
4409,2023-01-09,Garlic,35,42,50,1kg
4410,2023-01-09,Ginger,35,42,50,1kg
4411,2023-01-09,Onion Green,45,54,64,1kg
4412,2023-01-09,Green Peas,83,100,118,1kg
4413,2023-01-09,Ivy Gourd,23,27,33,1kg
4414,2023-01-09,Lemon (Lime),45,54,64,1kg
4415,2023-01-09,Mango Raw,85,103,121,1kg
4416,2023-01-09,Mint Leaves,5,6,7,1kg
4417,2023-01-09,Mushroom,87,105,124,1kg
4418,2023-01-09,Mustard Leaves,15,18,21,1kg
4419,2023-01-09,Ladies Finger,31,37,44,1kg
4420,2023-01-09,Pumpkin,28,34,40,1kg
4421,2023-01-09,Radish,26,31,37,1kg
4422,2023-01-09,Ridge Gourd,28,34,40,1kg
4423,2023-01-09,Shallot (Pearl Onion),29,35,41,1kg
4424,2023-01-09,Snake Gourd,31,37,44,1kg
4425,2023-01-09,Sorrel Leaves,15,18,21,1kg
4426,2023-01-09,Spinach,10,12,14,1kg
4427,2023-01-09,Sweet Potato,37,45,52,1kg
4428,2023-01-08,Onion Big,30,36,43,1kg
4429,2023-01-08,Onion Small,39,47,55,1kg
